rental_id,building_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,submarket,borough
10553,98314227,3500,2,1,1000,4,6,66,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
1354,81409333,9500,2,2,1305,8,10,10,1,0,0,1,1,0,0,1,Chelsea,All Downtown,Manhattan
8188,89734873,11225,3.5,3,3500,2,12,111,1,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan
259,38107468,5950,2,2,1240,2,8,75,0,0,0,0,0,0,0,0,Central Park South,All Midtown,Manhattan
5229,91440509,4072,1,1,616,2,35,16,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
11001,38230508,3295,1,1,578,2,15,41,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
9335,43372230,4100,2.5,2,1650,8,7,117,0,0,0,0,0,0,0,0,Greenpoint,North Brooklyn,Brooklyn
6297,33044796,1825,1,1,806,8,2,86,1,0,0,0,0,0,0,0,Bay Ridge,South Brooklyn,Brooklyn
3761,57870659,2950,0,1,525,2,10,90,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
4591,69339033,7500,2,2,1454,7,8,16,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
7171,9280171,4955,2,2,984,6,3,33,1,0,0,0,0,0,0,0,Battery Park City,All Downtown,Manhattan
1568,39211404,3150,2,2,1300,10,5,1,0,0,0,0,0,0,0,0,Manhattan Beach,South Brooklyn,Brooklyn
1821,52767367,6250,3,3,1900,2,2,86,0,0,0,0,0,0,0,0,Clinton Hill,Northwest Brooklyn,Brooklyn
2573,28946905,4135,1,1,657,1,12,29,1,0,0,1,1,1,0,0,Chelsea,All Downtown,Manhattan
6376,24029262,2995,3,1,980,7,6,86,0,0,0,0,0,0,0,0,Washington Heights,All Upper Manhattan,Manhattan
6401,58994300,1850,1,1,700,2,4,11,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens
1314,71284315,4000,1,1,850,2,17,27,1,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan
1675,5941446,2000,0,1,350,6,4,87,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4364,7691267,3485,2,1,1200,8,1,11,1,0,0,0,0,0,0,0,Crown Heights,East Brooklyn,Brooklyn
59,26525530,7145,1,2,1321,3,5,116,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
4561,81758515,3900,0,1,550,3,5,11,0,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
9678,46076877,5714,2,2,1085,13,10,1,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
5144,78169681,3190,1,1,600,6,4,106,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan
10052,28668251,1600,1,1,400,3,4,116,0,0,0,0,0,0,0,0,Washington Heights,All Upper Manhattan,Manhattan
8614,54696794,3530,1,1,692,10,3,16,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4567,88887969,3600,2,1,900,1,5,87,0,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
9878,80285199,2575,1,1,750,6,2,89,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens
708,55421573,8000,3,3,1800,2,1,16,0,0,0,0,0,0,0,0,Flushing,Northeast Queens,Queens
2219,71963906,3095,1,1,700,10,4,116,0,1,0,1,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
7781,42772663,2600,0.5,1,600,3,3,106,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
11304,32101919,3000,0,1,530,1,7,90,0,1,0,1,1,0,1,0,Chelsea,All Downtown,Manhattan
1647,91980725,5495,2,2,1180,5,10,86,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
7734,67734427,4325,1,1,600,2,21,17,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
5159,62656544,2450,2,1,749,5,7,57,1,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
2611,22089498,2400,0,1,550,4,2,74,1,1,1,1,1,1,0,1,Midtown East,All Midtown,Manhattan
2149,10576192,2300,1,1,500,11,3,96,0,0,0,0,0,0,0,0,Red Hook,Northwest Brooklyn,Brooklyn
3101,14712360,3100,1,1,722,2,12,89,0,1,1,1,1,1,0,1,Fort Greene,Northwest Brooklyn,Brooklyn
7955,68599466,7295,4,2,1300,3,4,146,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan
4558,28415071,2175,2,2,1000,2,4,14,0,0,0,0,0,0,0,0,Forest Hills,Central Queens,Queens
7787,92660267,2950,2,1,1200,8,5,69,1,0,0,0,0,0,0,0,Jackson Heights,Central Queens,Queens
5378,73060494,2485,1,1,620,9,5,3,1,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens
3210,43216137,3895,1,1,570,2,4,29,1,0,0,1,1,0,0,1,Upper East Side,All Upper East Side,Manhattan
4612,85381766,3700,1,1,766,4,7,87,0,0,0,1,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
6795,51593269,1575,0,1,495,6,5,56,1,1,1,1,1,1,0,1,Kew Gardens,Northeast Queens,Queens
8625,81409333,5675,1,1,712,8,11,10,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
3164,79652410,2100,1,1,900,5,2,77,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens
9766,60982217,3450,1,1,536,1,19,29,0,0,1,1,0,1,0,0,Midtown West,All Midtown,Manhattan
10405,59900724,3025,2,1,800,2,2,86,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
4440,57762101,2550,0,1,414,4,8,116,0,0,0,0,0,1,0,0,Upper West Side,All Upper West Side,Manhattan
3513,40628145,8000,2,2,972,3,3,8,0,0,0,1,1,0,0,0,Chelsea,All Downtown,Manhattan
11134,3446239,7100,2,2,1400,4,3,91,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
5758,13753727,3175,1,1,627,6,13,0,1,0,0,0,0,0,0,0,Long Island City,Northwest Queens,Queens
1086,37809936,3635,1,1,680,1,22,19,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
93,48187816,12500,2,2,1510,4,34,33,0,1,0,1,0,1,0,0,Midtown,All Midtown,Manhattan
3616,2024226,14000,3,3,1934,12,21,11,0,1,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
2768,36298196,2200,0,1,444,1,12,9,0,1,1,0,1,1,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn
4662,92011396,4033,2,2,830,2,5,5,0,0,1,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
2348,33299325,8200,2,1,1410,43,20,8,0,1,0,1,1,0,0,0,Upper West Side,All Upper West Side,Manhattan
1993,57920737,10500,2,2,1228,3,4,56,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
7444,66695183,3625,0,1,550,7,6,14,1,0,0,0,0,0,0,0,Battery Park City,All Downtown,Manhattan
9148,2477615,5000,1,1,820,9,7,86,1,0,0,0,0,0,0,0,Gramercy Park,All Downtown,Manhattan
3464,70307461,3975,1,1,775,6,3,33,1,0,0,0,0,0,0,0,Battery Park City,All Downtown,Manhattan
10784,4611940,5400,2,1,1074,7,15,34,0,1,1,1,1,1,0,1,Midtown East,All Midtown,Manhattan
6007,49896313,2095,0,1,475,5,3,111,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan
9640,91990342,4700,2,2,1000,4,5,89,0,0,1,0,1,1,0,0,Upper West Side,All Upper West Side,Manhattan
348,20884613,3786,1,1,833,3,7,44,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
665,98366331,7500,2,2,1214,3,15,88,0,0,0,1,0,1,0,0,Upper East Side,All Upper East Side,Manhattan
7048,86168443,4000,1,1,750,7,3,116,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan
6307,14802854,1500,0,1,300,3,6,90,0,0,0,1,1,0,0,0,Crown Heights,East Brooklyn,Brooklyn
2924,7445307,3850,1,1,800,9,16,86,0,0,1,0,0,1,1,0,Gramercy Park,All Downtown,Manhattan
6448,2440455,3785,1,1,550,2,22,35,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
7159,14686975,3100,1,1,629,8,24,18,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
638,46529611,6150,2,2,1368,7,6,53,0,0,1,0,0,0,1,0,Upper East Side,All Upper East Side,Manhattan
2632,29204811,7500,2,2,1168,7,40,6,0,1,1,1,1,1,0,1,Midtown South,All Midtown,Manhattan
1612,3032139,2255,0,1,408,2,12,99,1,1,1,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan
3590,82831544,3595,1,1,675,1,6,106,1,0,0,0,0,0,0,0,Brooklyn Heights,Northwest Brooklyn,Brooklyn
10662,81509611,3000,2,1,500,5,4,106,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
6670,37809936,3570,1,1,660,1,6,19,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
6751,58118390,3425,1,1,800,3,5,89,0,1,1,1,1,1,0,1,Upper West Side,All Upper West Side,Manhattan
6300,1976179,2300,2,1,650,3,2,106,1,0,0,0,0,0,0,0,Greenwood,South Brooklyn,Brooklyn
278,37029192,3600,1,1,549,3,4,96,0,0,0,0,0,1,0,0,East Village,All Downtown,Manhattan
1706,13082191,7800,2,2,1438,2,9,20,0,0,0,0,1,0,0,0,Upper East Side,All Upper East Side,Manhattan
2892,24990628,4425,1,1,776,4,14,19,1,1,0,1,1,1,0,1,Upper East Side,All Upper East Side,Manhattan
11327,69191367,2500,0,1,418,2,13,112,0,1,0,1,1,0,0,1,Financial District,All Downtown,Manhattan
2429,51883798,5600,1,1,793,2,21,10,0,0,1,0,1,0,0,0,Chelsea,All Downtown,Manhattan
4628,55944355,5330,1,1,729,2,29,13,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
4331,38013264,1750,1,1,550,5,3,106,0,0,0,0,0,0,0,0,East Harlem,All Upper Manhattan,Manhattan
8578,45920676,2050,1,1,750,4,5,88,0,0,0,0,0,0,0,0,Sunnyside,Northwest Queens,Queens
5479,92118601,1725,1,1,550,2,3,7,1,0,0,0,0,0,0,0,Sunnyside,Northwest Queens,Queens
3685,92011396,3210,1,1,646,2,6,5,0,0,0,0,0,1,0,0,Williamsburg,North Brooklyn,Brooklyn
10771,75368003,4200,4,1,1850,5,2,85,0,0,0,0,0,0,0,0,Fort Greene,Northwest Brooklyn,Brooklyn
3809,21330430,3999,2,2,1200,1,21,3,1,0,0,0,0,0,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn
6287,11290383,1650,1,1,713,11,3,55,1,0,0,0,0,0,0,0,Sheepshead Bay,South Brooklyn,Brooklyn
1956,3545723,2095,2,1,1000,3,6,77,0,0,1,0,0,0,0,0,Forest Hills,Central Queens,Queens
1214,15462646,4995,1,1,815,3,7,8,0,0,0,1,1,0,0,0,Greenwich Village,All Downtown,Manhattan
10868,60114479,2300,1,1,800,3,2,85,0,0,0,0,0,0,0,0,Long Island City,Northwest Queens,Queens
8899,55818615,10750,2,2,1358,6,23,5,1,0,0,0,0,0,0,0,Battery Park City,All Downtown,Manhattan
6734,59779744,3600,1,1,610,2,26,29,0,0,1,1,0,0,0,0,Battery Park City,All Downtown,Manhattan
8929,50473270,3200,2,1,1000,3,6,77,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
2268,18404508,4270,1,1,657,4,18,19,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
7914,53569564,3671,0,1,569,5,5,1,1,0,0,0,0,0,0,0,DUMBO,Northwest Brooklyn,Brooklyn
3968,38768270,2125,2,1,1157,7,7,56,1,0,0,0,0,0,0,0,Brighton Beach,South Brooklyn,Brooklyn
3940,30668825,2625,0,1,472,6,4,2,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
2159,77016788,2200,2,1,800,4,3,101,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,East Brooklyn,Brooklyn
2505,11075934,2500,1,1,550,1,3,106,0,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
8931,15598032,3900,1,1,721,3,19,15,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
5532,70647804,2764,0,1,473,4,6,47,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
7934,75848925,3100,1,1,764,0,4,87,0,1,1,0,1,1,0,1,Financial District,All Downtown,Manhattan
2145,57350076,7000,1,2,1224,1,35,41,0,1,0,1,1,0,0,1,Midtown,All Midtown,Manhattan
2748,81409333,6200,1,1,689,8,18,10,0,1,0,1,1,0,0,1,Chelsea,All Downtown,Manhattan
6474,49664770,2500,1,1,600,2,10,53,0,0,0,1,0,0,1,0,Midtown,All Midtown,Manhattan
22,61960846,10000,1,2,1300,2,18,86,0,0,0,0,0,0,0,0,Central Park South,All Midtown,Manhattan
5096,38906418,1500,0,1,400,3,1,106,0,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
7396,12717179,2650,0,1,439,1,23,104,1,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan
3935,66896708,1675,2,1,900,14,7,50,0,0,0,0,0,0,0,0,East Flatbush,South Brooklyn,Brooklyn
6853,38768270,2000,2,1,1139,7,5,56,1,0,0,0,0,0,0,0,Brighton Beach,South Brooklyn,Brooklyn
2643,96815644,7095,3,3,1500,5,18,26,0,0,1,0,0,1,0,0,Midtown East,All Midtown,Manhattan
7979,26998106,3950,1,1,525,2,22,42,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
1591,66781900,4500,1,1,885,9,12,15,0,0,0,1,1,0,0,0,Midtown East,All Midtown,Manhattan
10467,92011396,2450,0,1,441,2,2,5,0,0,0,1,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
9763,6287669,6750,2,2,1255,2,33,26,0,0,0,1,0,0,0,0,Midtown East,All Midtown,Manhattan
901,49239817,4250,3,2,800,13,46,9,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
9787,33981384,2000,2,1,800,2,3,91,0,0,0,0,0,0,0,0,East Flatbush,South Brooklyn,Brooklyn
10480,51771491,2395,0,1,525,3,5,66,0,0,1,0,0,0,0,0,East Village,All Downtown,Manhattan
2525,36677865,3525,0,1,448,2,30,6,1,0,0,0,1,0,0,0,Financial District,All Downtown,Manhattan
10503,62828354,2700,0,1,408,6,10,14,1,0,0,0,1,0,0,0,Midtown West,All Midtown,Manhattan
4582,69339033,3800,1,1,880,7,18,16,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
6531,51127725,4245,1,1,762,4,2,106,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
8176,62585965,8599,2,2,1518,5,16,3,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
3765,83371097,3193,1,1,702,3,21,16,1,0,0,0,0,0,0,0,Long Island City,Northwest Queens,Queens
2083,64338690,3200,1,1,800,6,2,30,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
9898,49239817,3295,1,1,665,13,5,9,1,0,0,0,0,0,1,0,Midtown West,All Midtown,Manhattan
10610,52384348,2300,0,1,500,4,7,92,0,1,0,0,0,0,1,0,Upper West Side,All Upper West Side,Manhattan
1628,67285845,3575,2,2,933,43,9,8,0,0,0,0,0,0,0,0,Long Island City,Northwest Queens,Queens
9033,9787710,4895,1,1,767,2,16,8,1,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan
2502,22755197,7500,1,1,750,3,5,96,0,1,1,1,1,0,0,1,West Village,All Downtown,Manhattan
10382,55944355,3473,0,1,464,2,16,13,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
7379,80411085,2900,3,2,1200,16,3,11,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens
11319,25024137,3350,3,1,1000,3,2,85,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
4922,27580462,2800,0,1,542,6,29,28,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
3495,13603270,7800,3,2,1900,5,7,91,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4110,78880422,2550,1.5,1,800,8,4,95,0,0,0,0,0,0,0,0,Park Slope,Prospect Park,Brooklyn
2794,89197252,3400,1,1,667,2,12,9,0,1,0,1,1,1,1,1,Midtown West,All Midtown,Manhattan
1007,20761311,7900,1,1,860,8,10,7,0,0,1,1,1,1,0,0,West Village,All Downtown,Manhattan
4660,86016391,3850,2,1,853,10,6,6,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan
11050,29922027,11500,2,2,1200,4,11,89,0,0,1,1,1,0,1,0,Midtown,All Midtown,Manhattan
3443,71488746,2495,1,1,650,6,3,86,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
8904,1432700,2500,1,1,672,4,4,107,0,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
2787,57027521,7675,2,2,1207,6,22,8,1,0,0,0,0,0,0,0,Battery Park City,All Downtown,Manhattan
2825,67469583,1450,0,1,450,4,4,85,0,0,0,0,1,0,0,0,Kensington,South Brooklyn,Brooklyn
1816,17264575,3000,2,2,950,7,5,7,0,1,1,1,1,1,0,1,Bedford-Stuyvesant,East Brooklyn,Brooklyn
682,59789942,4800,1,1,800,5,14,29,0,0,0,0,0,1,1,0,Midtown East,All Midtown,Manhattan
1242,81656949,4000,3,1,700,5,4,96,0,1,1,0,0,1,0,0,Upper West Side,All Upper West Side,Manhattan
3631,22938630,1971,1,1,845,2,16,52,1,0,0,0,0,0,0,0,Coney Island,South Brooklyn,Brooklyn
4577,66540513,4595,1,1,1037,7,18,12,1,0,1,1,1,1,0,0,Upper West Side,All Upper West Side,Manhattan
1878,32317162,8800,3,2,1517,6,12,10,0,0,1,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
6868,50130886,3600,1,1,621,6,14,37,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
9951,58993577,4895,2,2,948,14,31,30,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
2183,64275649,14000,2,2,1828,4,8,76,0,0,0,0,1,0,0,0,Upper East Side,All Upper East Side,Manhattan
517,88668971,3434,3,2,1175,4,2,9,1,0,0,0,0,0,0,0,Crown Heights,East Brooklyn,Brooklyn
8941,67242797,3000,1,1,600,2,14,89,1,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan
10542,58404989,3000,2,1,700,2,5,105,0,0,0,1,1,1,0,1,Upper West Side,All Upper West Side,Manhattan
4086,7861207,3500,0,1,900,3,5,106,0,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
1890,10606754,1625,0,1,500,4,3,70,0,0,0,0,0,0,0,0,Rego Park,Central Queens,Queens
803,89148793,3500,2,2,950,5,4,8,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
2533,40179056,2795,4,2,1000,11,2,96,0,0,0,0,0,0,0,0,South Richmond Hill,South Queens,Queens
5222,83863916,4200,2,2,1126,3,4,2,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
2214,80123104,2650,1,1,634,8,4,143,1,0,0,0,0,0,0,0,Fort Greene,Northwest Brooklyn,Brooklyn
2978,9637623,2500,2,2,1150,6,4,3,0,0,0,0,0,0,0,0,Coney Island,South Brooklyn,Brooklyn
4554,65142101,3045,2,2,800,9,3,106,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
2493,83895297,5300,1,1,925,4,18,18,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
6046,7689663,1695,0,1,250,2,6,96,0,0,0,0,0,0,0,0,Little Italy,All Downtown,Manhattan
3428,92494052,4041,2,2,829,5,3,52,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
7304,10574372,5250,2,2,1135,7,7,2,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
9291,21330430,12000,3,2,2093,1,52,3,0,0,0,0,0,0,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn
2559,4933377,8300,3,2,2200,2,3,86,0,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
4564,82571083,3140,0,1,521,3,3,54,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
647,91440509,6756,2,2,1082,2,32,16,1,1,1,1,1,0,0,0,Flatiron,All Downtown,Manhattan
10900,70382431,2350,3,1,1200,3,2,111,0,0,0,0,0,0,0,0,Prospect Lefferts Gardens,Prospect Park,Brooklyn
8348,84263181,1499,0,1,343,7,2,57,1,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
7769,71977815,5495,1,1,900,4,11,7,1,0,0,0,0,1,1,0,Tribeca,All Downtown,Manhattan
1639,75848925,3200,0,1,515,0,9,87,0,0,0,1,1,0,0,0,Financial District,All Downtown,Manhattan
4974,19828061,2650,2,1,500,3,1,116,1,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
6796,11790470,1825,1,1,773,13,5,60,1,0,0,0,0,1,0,0,Forest Hills,Central Queens,Queens
3804,78923670,2550,1,1,650,4,3,11,0,1,1,1,1,1,0,1,Clinton Hill,Northwest Brooklyn,Brooklyn
1165,88520811,3490,1,1,578,1,26,17,1,0,0,0,0,0,0,0,Brooklyn Heights,Northwest Brooklyn,Brooklyn
6692,17183665,5700,1,1,860,2,20,30,0,1,0,1,1,0,0,1,Flatiron,All Downtown,Manhattan
2501,92480330,3300,1,1,885,1,4,106,0,0,1,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
11171,69632621,10900,3,2,1825,12,20,26,0,0,0,0,0,1,0,1,Upper East Side,All Upper East Side,Manhattan
8813,64460629,2675,1,1,550,8,17,32,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
5918,10574372,2891,1,1,665,7,3,2,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
5132,19011765,1700,1,1,650,2,2,94,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens
10310,51593269,2450,2,2,1183,6,4,56,1,1,0,1,1,1,0,1,Kew Gardens,Northeast Queens,Queens
6316,71344937,1750,1,1,720,16,4,53,0,0,0,0,0,0,0,0,Forest Hills,Central Queens,Queens
1503,99737402,14000,2,2,1512,1,37,11,0,1,0,1,0,0,0,1,Midtown East,All Midtown,Manhattan
4416,76582491,5500,2,2,1105,2,28,34,1,1,1,1,1,1,0,1,Financial District,All Downtown,Manhattan
6807,20813400,2800,2,1,525,2,4,96,0,1,0,1,1,1,0,1,Lower East Side,All Downtown,Manhattan
1731,61396455,2300,1,1,535,3,1,106,0,0,0,0,0,0,0,0,Lower East Side,All Downtown,Manhattan
11260,25024137,2685,1,1,800,3,2,85,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
3277,57327522,5900,1,1,1048,2,57,30,0,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan
4588,48187816,15000,2,2,1784,4,45,33,0,0,1,1,0,0,0,0,Midtown,All Midtown,Manhattan
514,1960801,3300,1,1,673,2,5,27,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
9897,26525530,7950,1,2,1321,3,4,116,0,0,0,0,0,1,0,0,Chelsea,All Downtown,Manhattan
10815,11514257,11000,4,2,2100,6,20,29,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
5875,20443692,2675,1,1,624,6,2,9,0,0,1,1,1,1,0,1,East Harlem,All Upper Manhattan,Manhattan
7923,67734427,4500,1,1,669,2,18,17,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
2946,32844845,2600,1,1,650,2,5,115,0,0,0,1,1,0,0,0,Midtown,All Midtown,Manhattan
4614,84546285,4200,3,2,1000,2,3,10,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
2564,296567,2000,3,2,1200,13,7,50,0,0,0,0,0,0,0,0,East Flatbush,South Brooklyn,Brooklyn
764,10879123,2400,1,1,875,3,2,85,1,0,0,0,0,0,0,0,Washington Heights,All Upper Manhattan,Manhattan
10372,83895297,3380,1,1,594,4,12,18,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
347,20094804,5495,1,1,820,1,23,76,1,0,0,0,0,0,0,0,Central Park South,All Midtown,Manhattan
2130,95785374,9100,2,2,1565,2,7,1,1,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
1237,71530825,4800,1,1,1001,2,6,57,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
2538,65236022,2595,0,1,500,5,9,64,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4829,39401895,3750,1,1,667,4,18,20,0,1,1,1,1,1,0,0,Upper East Side,All Upper East Side,Manhattan
2065,356627,3100,2,1,700,6,3,115,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
6889,16552082,5995,2,2,1065,5,14,30,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
5815,74148646,3615,1,1,661,6,7,14,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
8148,59637822,4500,2,2,1000,8,2,117,0,0,0,0,0,0,0,0,Columbia St Waterfront District,Northwest Brooklyn,Brooklyn
9567,32533709,3100,2,1,1000,4,5,91,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4984,13146212,2395,0,1,463,3,10,51,0,1,1,1,1,0,0,1,Upper East Side,All Upper East Side,Manhattan
1066,89295017,1950,0,1,400,6,1,96,0,0,0,1,0,0,0,0,East Village,All Downtown,Manhattan
9106,21144835,10000,2,2,1404,43,35,10,1,1,0,1,0,0,0,0,Battery Park City,All Downtown,Manhattan
3534,17248037,3555,0,1,411,5,2,13,1,0,0,0,0,0,0,0,West Village,All Downtown,Manhattan
6902,27661112,2950,2,2,870,8,1,12,0,0,0,0,0,0,0,0,Greenwood,South Brooklyn,Brooklyn
10156,78263299,5995,2,2,1380,16,7,35,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
9824,35809557,5100,1,1,875,2,39,38,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
7146,84137202,20000,3,2,2376,0,23,2,0,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
2588,86686738,2350,2,1,925,8,1,106,0,0,0,1,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
894,49239817,8000,4,2,1100,13,23,9,1,0,1,0,0,0,0,0,Midtown West,All Midtown,Manhattan
6526,45754687,7750,2,2,1342,2,15,28,1,1,1,1,1,1,0,0,Battery Park City,All Downtown,Manhattan
5433,33299325,18900,4,5,2617,43,8,8,1,0,0,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan
10686,78263299,10995,4,3,2100,16,10,35,0,0,1,0,0,1,0,1,Upper East Side,All Upper East Side,Manhattan
6527,9163439,3300,1,1,596,2,5,120,0,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
872,36474106,3995,1,1,872,3,19,85,0,0,0,1,1,0,0,0,Upper West Side,All Upper West Side,Manhattan
5921,93235090,11900,2,3,2039,4,5,111,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
233,60488407,4175,1,1,885,6,6,60,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
